episod,outcome,reward_total,time_s,kills,damage_taken,buff_count,boss_reached,boss_hp_min,level,hp_remaining,gems,camera_maxima,scene_path
248,fail,-518.2,18.2,9,6,0,0,-1,3,0,4,A1 Goblini,res://Levels/Area01/01.tscn
249,fail,-516.4,16.4,6,6,0,0,-1,3,0,3,A1 Goblini,res://Levels/Area01/01.tscn
250,fail,-522.0,22.0,7,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
251,fail,-514.6,14.6,7,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
252,fail,-520.4,20.4,6,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
253,fail,-515.7,15.7,5,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
254,fail,-522.5,22.5,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
255,fail,-516.7,16.7,0,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
256,fail,-515.6,15.6,8,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
257,fail,-525.2,25.2,2,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
258,fail,-532.4,32.4,9,6,0,0,-1,3,0,6,A1 Goblini,res://Levels/Area01/01.tscn
259,fail,-523.8,23.8,6,6,0,0,-1,3,0,0,A1 Goblini,res://Levels/Area01/01.tscn
260,fail,-514.6,14.6,2,6,0,0,-1,3,0,3,A1 Goblini,res://Levels/Area01/01.tscn
261,fail,-527.1,27.1,10,6,0,0,-1,3,0,5,A1 Goblini,res://Levels/Area01/01.tscn
262,fail,-523.3,23.3,7,6,0,0,-1,3,0,2,A1 Goblini,res://Levels/Area01/01.tscn
263,fail,-517.7,17.7,7,6,0,0,-1,3,0,3,A1 Goblini,res://Levels/Area01/01.tscn
264,fail,-518.4,18.4,8,6,0,0,-1,4,0,8,A1 Goblini,res://Levels/Area01/01.tscn
265,fail,-534.0,34.0,8,6,0,0,-1,4,0,8,A1 Buff,res://Levels/Area01/03.tscn
266,fail,-514.0,14.0,8,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
267,fail,-517.4,17.4,2,6,0,0,-1,4,0,5,A1 Goblini,res://Levels/Area01/01.tscn
268,fail,-526.4,26.4,6,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
269,fail,-524.8,24.8,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
270,fail,-527.1,27.1,6,6,0,0,-1,4,0,2,A1 Goblini,res://Levels/Area01/01.tscn
271,fail,-563.1,63.1,6,6,0,0,-1,4,0,5,A1 Buff,res://Levels/Area01/03.tscn
272,fail,-534.3,34.3,2,6,0,0,-1,4,0,5,A1 Goblini,res://Levels/Area01/01.tscn
273,fail,-517.1,17.1,6,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
274,fail,-516.6,16.6,0,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
275,fail,-520.7,20.7,8,6,0,0,-1,4,0,5,A1 Goblini,res://Levels/Area01/01.tscn
276,fail,-518.6,18.6,8,6,0,0,-1,4,0,4,A1 Goblini,res://Levels/Area01/01.tscn
277,fail,-522.1,22.1,9,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
278,fail,-515.0,15.0,1,6,0,0,-1,4,0,0,A1 Goblini,res://Levels/Area01/01.tscn
279,fail,-517.4,17.4,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
280,fail,-522.8,22.8,9,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
281,fail,-517.0,17.0,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
282,fail,-516.8,16.8,9,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
283,fail,-515.5,15.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
284,fail,-517.2,17.2,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
285,fail,-529.5,29.5,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
286,fail,-517.9,17.9,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
287,fail,-515.3,15.3,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
288,fail,-516.7,16.7,2,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
289,fail,-541.7,41.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
290,fail,-542.8,42.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
291,fail,-512.2,12.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
292,fail,-515.0,15.0,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
293,fail,-518.1,18.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
294,fail,-525.1,25.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
295,fail,-522.5,22.5,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
296,fail,-519.8,19.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
297,fail,-519.7,19.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
298,fail,-521.9,21.9,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
299,fail,-516.2,16.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
300,fail,-537.0,37.0,3,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
301,fail,-519.2,19.2,1,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
302,fail,-534.2,34.2,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
303,fail,-568.9,68.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
304,fail,-514.8,14.8,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
305,fail,-518.9,18.9,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
306,fail,-580.6,80.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
307,fail,-519.4,19.4,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
308,fail,-515.3,15.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
309,fail,-563.6,63.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
310,fail,-555.1,55.1,9,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
311,fail,-635.9,135.9,9,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
312,fail,-520.8,20.8,4,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
313,fail,-520.5,20.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
314,fail,-510.6,10.6,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
315,fail,-519.8,19.8,3,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
316,fail,-531.7,31.7,3,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
317,fail,-528.8,28.8,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
318,fail,-521.5,21.5,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
319,fail,-526.2,26.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
320,fail,-528.6,28.6,4,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
321,fail,-525.7,25.7,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
322,fail,-519.5,19.5,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
323,fail,-522.7,22.7,3,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
324,fail,-525.6,25.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
325,fail,-522.7,22.7,1,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
326,fail,-672.0,172.0,1,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
327,fail,-521.6,21.6,1,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
328,fail,-543.0,43.0,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
329,fail,-527.3,27.3,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
330,fail,-539.3,39.3,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
331,fail,-520.3,20.3,1,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
332,fail,-539.7,39.7,2,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
333,fail,-535.9,35.9,8,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
334,fail,-590.6,90.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
335,fail,-594.7,94.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
336,fail,-577.5,77.5,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
337,fail,-518.5,18.5,2,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
338,fail,-565.9,65.9,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
339,fail,-522.8,22.8,11,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
340,fail,-555.1,55.1,4,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
341,fail,-587.0,87.0,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
342,fail,-533.4,33.4,11,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
343,fail,-526.6,26.6,1,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
344,fail,-599.0,99.0,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
345,fail,-550.0,50.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
346,fail,-554.1,54.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
347,fail,-522.1,22.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
348,fail,-521.8,21.8,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
349,fail,-543.9,43.9,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
350,fail,-515.1,15.1,2,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
351,fail,-541.5,41.5,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
352,fail,-534.1,34.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
353,fail,-543.4,43.4,2,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
354,fail,-535.2,35.2,4,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
355,fail,-521.7,21.7,9,6,0,0,-1,5,0,7,A1 Goblini,res://Levels/Area01/01.tscn
356,fail,-524.9,24.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
357,fail,-538.0,38.0,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
358,fail,-554.5,54.5,7,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
359,fail,-528.3,28.3,5,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
360,fail,-560.2,60.2,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
361,fail,-521.7,21.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
362,fail,-524.6,24.6,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
363,fail,-515.4,15.4,2,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
364,fail,-524.3,24.3,8,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
365,fail,-547.9,47.9,8,6,0,0,-1,5,0,7,A1 Goblini,res://Levels/Area01/01.tscn
366,fail,-583.8,83.8,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
367,fail,-559.0,59.0,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
368,fail,-543.1,43.1,8,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
369,fail,-547.3,47.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
370,fail,-614.8,114.8,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
371,fail,-514.2,14.2,1,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
372,fail,-528.4,28.4,8,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
373,fail,-571.9,71.9,10,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
374,fail,-757.9,257.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
375,fail,-573.9,73.9,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
376,fail,-552.5,52.5,10,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
377,fail,-534.1,34.1,9,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
378,fail,-700.8,200.8,9,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
379,fail,-583.0,83.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
380,fail,-739.3,239.3,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
381,fail,-602.5,102.5,8,6,0,0,-1,5,0,9,A1 Goblini,res://Levels/Area01/01.tscn
382,fail,-620.4,120.4,8,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
383,fail,-526.7,26.7,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
384,fail,-636.4,136.4,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
385,fail,-656.2,156.2,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
386,fail,-717.7,217.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
387,fail,-524.4,24.4,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
388,fail,-599.4,99.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
389,fail,-672.5,172.5,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
390,fail,-783.2,283.2,8,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
391,fail,-558.8,58.8,9,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
392,fail,-600.8,100.8,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
393,fail,-518.6,18.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
394,fail,-598.1,98.1,5,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
395,fail,-549.1,49.1,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
396,fail,-564.3,64.3,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
397,fail,-577.8,77.8,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
398,fail,-532.5,32.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
399,fail,-578.7,78.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
400,fail,-640.6,140.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
401,fail,-587.3,87.3,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
402,fail,-623.1,123.1,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
403,fail,-543.0,43.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
404,fail,-535.3,35.3,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
405,fail,-534.0,34.0,8,6,0,0,-1,5,0,8,A1 Goblini,res://Levels/Area01/01.tscn
406,fail,-590.4,90.4,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
407,fail,-521.4,21.4,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
408,fail,-518.5,18.5,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
409,fail,-944.9,444.9,14,6,0,0,-1,5,0,7,A1 Buff,res://Levels/Area01/03.tscn
410,fail,-582.6,82.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
411,fail,-638.1,138.1,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
412,fail,-533.7,33.7,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
413,fail,-716.4,216.4,6,6,0,0,-1,5,0,7,A1 Buff,res://Levels/Area01/03.tscn
414,fail,-721.0,221.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
415,fail,-520.8,20.8,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
416,fail,-538.7,38.7,3,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
417,fail,-632.7,132.7,7,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
418,fail,-601.3,101.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
419,fail,-720.9,220.9,10,6,0,0,-1,5,0,13,A1 Buff,res://Levels/Area01/03.tscn
420,fail,-562.6,62.6,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
421,fail,-548.8,48.8,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
422,fail,-526.4,26.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
423,fail,-530.5,30.5,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
424,fail,-515.9,15.9,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
425,fail,-633.8,133.8,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
426,fail,-579.0,79.0,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
427,fail,-531.4,31.4,7,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
428,fail,-542.0,42.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
429,fail,-575.7,75.7,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
430,fail,-539.6,39.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
431,fail,-529.6,29.6,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
432,fail,-548.2,48.2,9,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
433,fail,-516.4,16.4,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
434,fail,-629.9,129.9,13,6,0,0,-1,5,0,12,A1 Buff,res://Levels/Area01/03.tscn
435,fail,-548.4,48.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
436,fail,-573.8,73.8,7,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
437,fail,-572.9,72.9,5,6,0,0,-1,5,0,3,A1 Goblini,res://Levels/Area01/01.tscn
438,fail,-602.3,102.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
439,fail,-524.4,24.4,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
440,fail,-542.6,42.6,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
441,fail,-522.7,22.7,2,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
442,fail,-525.5,25.5,9,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
443,fail,-560.4,60.4,4,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
444,fail,-573.3,73.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
445,fail,-539.7,39.7,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
446,fail,-560.7,60.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
447,fail,-543.6,43.6,6,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
448,fail,-523.2,23.2,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
449,fail,-517.6,17.6,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
450,fail,-564.7,64.7,8,6,0,0,-1,5,0,7,A1 Buff,res://Levels/Area01/03.tscn
451,fail,-548.2,48.2,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
452,fail,-717.2,217.2,6,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
453,fail,-595.2,95.2,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
454,fail,-523.7,23.7,2,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
455,fail,-528.4,28.4,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
456,fail,-624.8,124.8,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
457,fail,-581.7,81.7,5,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
458,fail,-562.9,62.9,7,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
459,fail,-523.1,23.1,8,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
460,fail,-526.5,26.5,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
461,fail,-560.8,60.8,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
462,fail,-516.5,16.5,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
463,fail,-521.4,21.4,2,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
464,fail,-527.2,27.2,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
465,fail,-547.0,47.0,5,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
466,fail,-543.5,43.5,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
467,fail,-527.8,27.8,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
468,fail,-569.7,69.7,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
469,fail,-692.6,192.6,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
470,fail,-539.2,39.2,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
471,fail,-666.7,166.7,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
472,fail,-562.1,62.1,5,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
473,fail,-526.3,26.3,8,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
474,fail,-525.8,25.8,2,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
475,fail,-525.7,25.7,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
476,fail,-523.6,23.6,7,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
477,fail,-533.1,33.1,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
478,fail,-532.0,32.0,3,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
479,fail,-550.3,50.3,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
480,fail,-529.8,29.8,4,6,0,0,-1,5,0,1,A1 Goblini,res://Levels/Area01/01.tscn
481,fail,-516.0,16.0,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
482,fail,-540.4,40.4,11,6,0,0,-1,5,0,5,A1 Goblini,res://Levels/Area01/01.tscn
483,fail,-526.5,26.5,1,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
484,fail,-523.8,23.8,1,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
485,fail,-522.9,22.9,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
486,fail,-531.9,31.9,3,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
487,fail,-533.0,33.0,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
488,fail,-518.7,18.7,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
489,fail,-583.0,83.0,12,6,0,0,-1,5,0,14,A1 Buff,res://Levels/Area01/03.tscn
490,fail,-527.8,27.8,8,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
491,fail,-519.3,19.3,6,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
492,fail,-549.9,49.9,2,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
493,fail,-518.6,18.6,3,6,0,0,-1,5,0,2,A1 Goblini,res://Levels/Area01/01.tscn
494,fail,-535.3,35.3,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
495,fail,-526.3,26.3,3,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
496,fail,-529.9,29.9,0,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
497,fail,-543.7,43.7,6,6,0,0,-1,5,0,6,A1 Goblini,res://Levels/Area01/01.tscn
498,fail,-960.5,460.5,12,6,0,0,-1,5,0,20,A1 Buff,res://Levels/Area01/03.tscn
499,fail,-524.5,24.5,4,6,0,0,-1,5,0,0,A1 Goblini,res://Levels/Area01/01.tscn
500,fail,-527.7,27.7,2,6,0,0,-1,5,0,4,A1 Goblini,res://Levels/Area01/01.tscn
